id,name,description,category,address,suburb,state,postcode,latitude,longitude,phone,email,website,hours,eligibility,cost,source_id,source_name,source_organisation,source_jurisdiction,source_license,source_url,source_date,quality
tas_service_shops_0017,Service Tasmania - Rosny,Service Tasmania government service shop,information,LINC Bligh Street Rosny Park TAS 7018,,TAS,,-42.863641,147.370616,,,,Monday to Friday 9.00am - 5.00pm,,Free,tas_service_shops,Service Tasmania Shop Locations,Department of Premier and Cabinet (Tasmania),TAS,CC-BY-4.0,https://data.gov.au/data/dataset/service-tasmania-shop-locations,2026-04-17,partial
tas_service_shops_0018,Service Tasmania - Scottsdale,Service Tasmania government service shop,information,51 King Street Scottsdale TAS 7260,,TAS,,-41.162198,147.515492,,,,Monday to Friday 10.00am - 4.30pm,,Free,tas_service_shops,Service Tasmania Shop Locations,Department of Premier and Cabinet (Tasmania),TAS,CC-BY-4.0,https://data.gov.au/data/dataset/service-tasmania-shop-locations,2026-04-17,partial
tas_service_shops_0019,Service Tasmania - Sheffield,Service Tasmania government service shop,information,64 High Street Sheffield TAS 7306,,TAS,,-41.38096,146.326086,,,,Monday to Friday 9.30am - 12.30pm and 1.00pm - 4.00pm,,Free,tas_service_shops,Service Tasmania Shop Locations,Department of Premier and Cabinet (Tasmania),TAS,CC-BY-4.0,https://data.gov.au/data/dataset/service-tasmania-shop-locations,2026-04-17,partial
tas_service_shops_0020,Service Tasmania - Smithton,Service Tasmania government service shop,information,134 Nelson Street Smithton TAS 7330,,TAS,,-40.842312,145.123016,,,,Monday to Friday 9.00am - 4.30pm,,Free,tas_service_shops,Service Tasmania Shop Locations,Department of Premier and Cabinet (Tasmania),TAS,CC-BY-4.0,https://data.gov.au/data/dataset/service-tasmania-shop-locations,2026-04-17,partial
tas_service_shops_0021,Service Tasmania - Sorell,Service Tasmania government service shop,information,"Shop 3, 5 Fitzroy Street Sorell TAS 7172",,TAS,,-42.783171,147.563129,,,,Monday to Friday 9.00am - 4.30pm,,Free,tas_service_shops,Service Tasmania Shop Locations,Department of Premier and Cabinet (Tasmania),TAS,CC-BY-4.0,https://data.gov.au/data/dataset/service-tasmania-shop-locations,2026-04-17,partial
tas_service_shops_0022,Service Tasmania - St. Helens,Service Tasmania government service shop,information,65 Cecilia Street St Helens TAS 7216,,TAS,,-41.32046,148.249255,,,,Monday to Friday 10.00am - 4.30pm,,Free,tas_service_shops,Service Tasmania Shop Locations,Department of Premier and Cabinet (Tasmania),TAS,CC-BY-4.0,https://data.gov.au/data/dataset/service-tasmania-shop-locations,2026-04-17,partial
tas_service_shops_0023,Service Tasmania - Triabunna,Service Tasmania government service shop,information,17 Vicary Street Triabunna TAS 7190,,TAS,,-42.507782,147.913774,,,,Monday to Friday 10.00am - 4.00pm,,Free,tas_service_shops,Service Tasmania Shop Locations,Department of Premier and Cabinet (Tasmania),TAS,CC-BY-4.0,https://data.gov.au/data/dataset/service-tasmania-shop-locations,2026-04-17,partial
tas_service_shops_0024,Service Tasmania - Ulverstone,Service Tasmania government service shop,information,54-56 King Edward Street Ulverstone TAS 7315,,TAS,,-41.158542,146.171473,,,,Monday to Friday 9.00am - 4.30pm,,Free,tas_service_shops,Service Tasmania Shop Locations,Department of Premier and Cabinet (Tasmania),TAS,CC-BY-4.0,https://data.gov.au/data/dataset/service-tasmania-shop-locations,2026-04-17,partial
tas_service_shops_0025,Service Tasmania - Whitemark,Service Tasmania government service shop,information,Lagoon Road Whitemark Flinders Island TAS 7255,,TAS,,-40.119512,148.016752,,,,"Monday to Wednesday 11.00am - 3.00pm, Thursday and Friday 12.00pm to 4.00pm",,Free,tas_service_shops,Service Tasmania Shop Locations,Department of Premier and Cabinet (Tasmania),TAS,CC-BY-4.0,https://data.gov.au/data/dataset/service-tasmania-shop-locations,2026-04-17,partial
tas_service_shops_0026,Service Tasmania - Wynyard,Service Tasmania government service shop,information,72 Goldie Street Wynyard TAS 7325,,TAS,,-40.989209,145.728836,,,,Monday to Friday 9.30am to 4.00pm,,Free,tas_service_shops,Service Tasmania Shop Locations,Department of Premier and Cabinet (Tasmania),TAS,CC-BY-4.0,https://data.gov.au/data/dataset/service-tasmania-shop-locations,2026-04-17,partial
