id,name,description,category,address,suburb,state,postcode,latitude,longitude,phone,email,website,hours,eligibility,cost,source_id,source_name,source_organisation,source_jurisdiction,source_license,source_url,source_date,quality
sa_private_hospitals_0038,Icon Cancer Centre Windsor Gardens,Private hospital,other,Tenancy 1 Level 1 480 North East Road,Windsor Gardens,SA,5087,-34.86253319699995,138.64978239900006,,,,,,Free,sa_private_hospitals,SA Private Hospitals,SA Health,SA,CC-BY,https://data.sa.gov.au/data/dataset/sa-private-hospitals,2026-04-19,partial
sa_private_hospitals_0039,Dextra Surgical,Private hospital,other,83 Kensington Road,Norwood,SA,5067,-34.92726897899996,138.63059045400007,,,,,,Free,sa_private_hospitals,SA Private Hospitals,SA Health,SA,CC-BY,https://data.sa.gov.au/data/dataset/sa-private-hospitals,2026-04-19,partial
sa_private_hospitals_0040,Windsor Gardens Day Surgery,Private hospital,other,Suite 1 Level 1 480 North East Road,Windsor Gardens,SA,5087,-34.86272158299994,138.6499763810001,,,,,,Free,sa_private_hospitals,SA Private Hospitals,SA Health,SA,CC-BY,https://data.sa.gov.au/data/dataset/sa-private-hospitals,2026-04-19,partial
sa_private_hospitals_0041,Archer St Day Hospital,Private hospital,other,163 Archer Street,North Adelaide,SA,5006,-34.907867298999975,138.59482980500002,,,,,,Free,sa_private_hospitals,SA Private Hospitals,SA Health,SA,CC-BY,https://data.sa.gov.au/data/dataset/sa-private-hospitals,2026-04-19,partial
sa_private_hospitals_0042,Advanced Oral and Maxillofacial Surgery,Private hospital,other,238 Angas Street,Adelaide,SA,5000,-34.929385854999964,138.60967065300008,,,,,,Free,sa_private_hospitals,SA Private Hospitals,SA Health,SA,CC-BY,https://data.sa.gov.au/data/dataset/sa-private-hospitals,2026-04-19,partial
sa_private_hospitals_0043,Kinyin McKenzie Dialysis Clinic - Pukatja,Private hospital,other,29 Ernabella Avenue,Pukatja,SA,872,-26.278710084999943,132.13317822600004,,,,,,Free,sa_private_hospitals,SA Private Hospitals,SA Health,SA,CC-BY,https://data.sa.gov.au/data/dataset/sa-private-hospitals,2026-04-19,partial
sa_private_hospitals_0044,Ramsay Day Clinic Kahlyn,Private hospital,other,40 Briant Road,Magill,SA,5072,-34.91690556299994,138.6698982040001,,,,,,Free,sa_private_hospitals,SA Private Hospitals,SA Health,SA,CC-BY,https://data.sa.gov.au/data/dataset/sa-private-hospitals,2026-04-19,partial
sa_private_hospitals_0045,Harley Day Surgery,Private hospital,other,63 Palmer Place,North Adelaide,SA,5006,-34.909551077999936,138.59477803100003,,,,,,Free,sa_private_hospitals,SA Private Hospitals,SA Health,SA,CC-BY,https://data.sa.gov.au/data/dataset/sa-private-hospitals,2026-04-19,partial
sa_private_hospitals_0046,Hove Day Surgery,Private hospital,other,387-389 Brighton Road,Hove,SA,5048,-35.011779107999985,138.52227794200007,,,,,,Free,sa_private_hospitals,SA Private Hospitals,SA Health,SA,CC-BY,https://data.sa.gov.au/data/dataset/sa-private-hospitals,2026-04-19,partial
sa_private_hospitals_0047,Burnside Day Surgery,Private hospital,other,535-537 Glynburn Road,Hazelwood Park,SA,5066,-34.93818219999997,138.6590311000001,,,,,,Free,sa_private_hospitals,SA Private Hospitals,SA Health,SA,CC-BY,https://data.sa.gov.au/data/dataset/sa-private-hospitals,2026-04-19,partial
sa_private_hospitals_0048,Coober Pedy Renal Clinic,Private hospital,other,83-85 Hutchison Street,Coober Pedy,SA,5723,-29.013004119999948,134.75393214000007,,,,,,Free,sa_private_hospitals,SA Private Hospitals,SA Health,SA,CC-BY,https://data.sa.gov.au/data/dataset/sa-private-hospitals,2026-04-19,partial
sa_private_hospitals_0049,The Pullman,Private hospital,other,16 Hindmarsh Square,Adelaide,SA,5000,-34.92322243999996,138.6063445100001,,,,,,Free,sa_private_hospitals,SA Private Hospitals,SA Health,SA,CC-BY,https://data.sa.gov.au/data/dataset/sa-private-hospitals,2026-04-19,partial
